#Name	TATA-box	Inr	CCAAT-box	GC-box
ITGB7_2	0	0	0	0
HBA1_1	0	1	1	1
KRT80_2	0	0	0	0
NUDT3_3	0	1	0	0
PCDHA4_1	0	0	0	0
TMEM182_2	0	0	0	0
ALX1_2	0	1	0	0
ELK4_1	0	0	0	1
LCN10_1	0	1	1	1
SLC22A2_1	0	0	0	1
FBL_1	0	0	0	0
DHODH_1	0	0	0	1
CD59_1	0	0	0	0
MCM3AP_2	0	0	0	0
CD247_2	0	1	0	1
INPPL1_1	0	0	0	1
IGSF8_2	0	1	0	1
GBP2_1	0	1	1	0
RAD51D_2	0	0	0	1
CFI_2	0	1	0	0
C12orf42_3	0	1	0	0
APLP2_1	0	0	1	1
MCM7_2	0	1	0	0
GOLGA3_4	0	0	0	1
GLMN_2	0	0	0	1
CLIC1_2	0	0	0	0
MCM8_2	0	0	0	0
DNAL1_1	0	1	0	0
KCNE1_2	0	0	0	1
COL28A1_2	0	1	1	0
GABPA_2	0	1	0	0
RECQL5_1	1	0	1	1
NAT2_1	0	1	0	0
IGSF23_1	0	1	0	0
SHB_10	0	0	0	0
IL19_1	0	1	0	0
GET4_2	0	0	0	0
AP2B1_2	0	0	0	1
SYNE3_3	0	0	0	1
ZC3HAV1_1	1	0	0	1
HBG1_1	1	1	1	1
MLIP_1	0	1	0	0
CTNNAL1_1	0	0	0	1
STPG2_2	0	0	0	1
KPNA1_1	0	1	0	0
MORN5_1	0	0	0	0
CD163L1_1	1	0	0	0
SULT1A3_1	0	0	0	1
SLC6A19_1	1	1	1	0
TAOK3_3	0	0	0	0
ZNF614_1	0	0	0	0
MEDAG_3	0	0	0	0
GSG1L_2	0	0	0	0
C12orf56_1	0	1	0	1
SIRT7_1	0	0	0	1
GPX2_2	0	0	0	0
KIAA0930_2	0	0	0	1
CLK4_2	0	1	0	1
HHIP_2	0	1	0	0
NUB1_1	0	0	0	1
NTNG2_2	0	0	0	0
TMEM45A_2	0	0	0	0
C20orf24_1	0	0	1	0
TFDP2_2	0	0	0	0
GAS8_1	0	0	0	0
DENND4A_5	0	1	0	0
ZNF649_1	0	1	0	0
GRIK2_3	0	0	0	0
PPM1J_1	0	0	0	1
KMT5A_1	0	0	0	1
FAM120AOS_1	0	0	0	1
STAC2_1	0	1	0	1
SSH3_1	0	0	0	1
LMO1_1	0	0	0	0
RPL31_1	0	0	0	1
PDXK_3	0	1	0	0
MFSD11_5	0	0	0	0
KRT2_1	1	1	1	0
RTP4_1	0	0	0	0
GCC2_1	0	1	0	1
MYH10_1	0	0	1	0
PRKAG1_2	0	0	0	1
SAPCD1_4	0	1	0	0
ZBED6_2	0	0	0	0
CAPN15_1	0	1	0	1
HOXA10_1	0	0	0	0
PRPF6_2	0	0	0	1
SIGLEC6_1	0	1	0	1
HSPBP1_3	0	0	0	1
GOT2_1	0	0	0	0
NKX6-1_1	0	0	0	0
RASGRP3_4	1	1	0	0
STX16_4	0	0	0	1
RP11-277P12_1	0	0	0	0
PDLIM2_6	0	1	0	0
HESX1_2	1	0	1	0
P3H2_3	0	0	0	0
ZNF646_1	0	0	0	1
AGBL2_1	0	0	0	1
BCAR3_6	0	0	0	0
ZBTB20_4	0	1	0	0
SIRPD_1	0	1	0	0
NFATC4_2	0	0	0	0
TRMT2A_1	0	1	0	0
MPZL1_1	0	0	0	1
C19orf38_2	0	1	0	0
WARS2_1	0	0	0	1
TMEM38A_1	0	0	0	1
ZBTB33_1	0	0	0	1
ARHGEF11_1	0	0	0	0
ARHGEF10L_2	0	1	0	0
ELL3_3	0	1	0	0
TSPAN32_1	0	1	1	1
SGO2_1	0	0	1	1
CHST5_5	0	0	0	0
DOCK1_1	0	0	0	1
ITGB8_6	0	1	1	0
AXIN1_3	0	0	0	0
SPDEF_1	0	0	1	0
PRELID1_1	0	0	0	1
LAMP3_2	0	0	0	0
CCNY_3	0	0	0	0
C2orf80_1	0	0	0	0
ACSS2_1	0	0	0	1
FDX1_1	1	0	0	1
XPNPEP1_2	0	1	0	0
FGFR1OP_1	0	0	0	1
SNRNP70_1	0	1	0	1
KCNJ8_2	0	1	0	1
ZCWPW1_2	0	0	1	1
HDAC10_1	0	0	1	1
SLCO6A1_1	0	0	0	0
TARS2_1	0	1	1	1
CTTNBP2NL_1	0	1	0	1
DGCR2_1	0	1	1	1
SNCG_1	0	1	0	0
FKBP10_1	0	0	0	1
ERICH1_1	0	0	1	1
EPM2A_3	0	0	0	1
ADRBK2_2	0	0	0	0
CLEC10A_1	0	0	0	1
ILDR1_1	0	0	0	1
LRRC18_1	0	1	0	0
FADS1_1	0	1	0	1
SEC31A_1	0	0	0	1
FBXO9_1	0	0	0	0
ZNF674_1	0	0	0	0
CPSF3_2	0	0	0	0
GFER_1	0	0	0	1
KLHL20_2	1	0	1	0
CCNB1_2	0	0	0	0
MSR1_1	0	1	0	0
GAL3ST4_2	0	0	0	1
ARTN_1	0	1	0	1
MYBBP1A_1	0	0	0	1
ADGRG5_1	0	1	0	0
NAA60_2	0	0	1	1
AP2M1_2	0	0	0	0
LPCAT4_1	0	1	0	1
SLC35E1_3	0	0	0	0
GALE_2	0	0	0	1
PRR11_1	0	0	1	0
MB21D1_1	0	1	0	1
DXO_3	0	1	0	0
TRAF5_2	0	1	0	0
NAPB_2	1	0	0	1
CAMK1G_1	0	1	0	0
LUZP1_2	0	0	0	0
DGCR8_1	0	0	0	0
CSPG4_1	0	0	0	1
GUCY1A2_1	0	1	0	1
PRKAR1B_3	0	0	0	0
SCRG1_4	0	1	0	0
CD19_1	0	0	0	0
IL17RE_1	0	0	0	1
FADS2_2	0	0	0	1
DLG1_2	0	1	0	1
MLST8_2	0	1	1	0
SAV1_1	0	0	0	1
WT1_3	0	0	0	1
OVGP1_2	0	0	0	1
OAZ1_4	0	0	0	0
INHBE_3	0	0	0	0
DTX4_1	0	0	0	0
REM2_2	1	0	0	1
MAMDC4_4	0	0	0	0
A4GALT_1	0	0	0	1
SPANXA1_1	1	0	1	1
TMC5_5	0	0	0	0
DDB1_1	0	0	0	1
TATDN2_2	0	1	0	0
PIGU_1	0	1	0	0
RSPO4_1	0	0	0	1
KIAA1328_1	0	0	1	1
RAG1_4	0	1	0	0
ARID4A_3	0	0	0	0
SLC3A1_1	0	1	1	0
PLAGL2_1	0	0	0	0
SCN4B_1	0	0	0	1
CCL22_1	1	0	0	0
SSH2_1	0	1	0	0
AGO4_1	0	0	0	0
HSPB11_1	0	1	0	1
ABAT_5	0	1	1	1
ZBED4_1	0	0	0	1
TRIM59_2	0	0	0	1
DGAT2_1	0	0	0	0
TEAD2_3	0	0	0	0
PPP1R12B_2	1	0	0	1
NOS2_2	1	0	0	0
SQLE_1	0	0	1	1
PPP2R5A_1	0	1	1	1
RBCK1_1	0	0	0	1
ZNF841_1	0	0	0	0
ZNF71_1	0	1	1	0
TMEM258_1	0	0	0	1
MIPEP_2	0	0	0	0
SIAH3_1	0	0	1	0
RGR_1	1	1	0	0
FERMT1_1	0	1	0	1
FAM169A_4	0	0	0	0
ZNF385B_2	0	0	0	0
C11orf49_3	1	0	0	1
ZNF821_1	0	0	0	1
ZNF174_1	0	0	1	1
VWA8_1	0	0	0	0
PKIB_1	1	0	0	0
BMP7_2	0	0	0	1
SENP8_1	0	0	0	1
MSI1_1	0	1	0	1
NXT2_2	0	0	0	1
PIK3IP1_1	0	1	0	0
ATF7IP_3	0	0	0	0
KIAA0100_1	0	0	0	1
COX6B1_2	0	0	0	1
GCH1_2	0	0	0	0
ZKSCAN5_1	0	0	1	0
NAGPA_1	0	0	0	0
IRS1_2	0	1	0	0
PLB1_1	0	0	0	0
WBP11_1	0	0	0	1
CIB3_1	0	1	0	0
FAM63A_3	0	1	0	1
NFU1_1	0	1	0	0
FBF1_2	0	0	0	1
MPZL2_2	0	1	0	1
KLF1_1	0	1	0	0
MESDC2_1	0	0	1	1
FAS_1	0	0	0	0
GBE1_1	1	0	0	1
LMO7_3	0	1	0	1
PRELP_1	0	1	0	1
SLC7A7_1	0	1	0	0
ZNF117_3	0	0	1	0
TBCE_1	0	1	0	1
LRRC7_2	0	0	0	0
PIK3R4_1	0	1	0	1
PTK2_2	1	0	1	1
ARAF_1	0	0	0	1
WBP2_1	0	1	1	1
SLC36A2_1	0	1	1	0
CPLX1_1	0	1	0	1
SDC1_2	0	1	0	1
NDUFA12_1	0	0	0	1
CAV1_1	1	0	0	0
GPR63_1	0	1	0	1
IGLL5_10	0	0	0	0
RALGAPA1_1	0	0	1	0
PEX13_2	0	1	0	1
KCTD3_2	0	0	0	1
GDAP2_1	0	0	1	1
E2F6_2	0	1	0	1
ACAP3_3	0	0	0	1
LAPTM5_2	0	0	0	0
RGPD4_1	0	0	0	0
HOMER2_4	0	0	0	0
PCDHGA12_2	0	0	0	1
ZKSCAN1_1	0	1	0	1
HELQ_1	0	0	0	0
MAPK10_4	0	0	1	0
DLGAP1_1	0	1	0	0
SERPINA11_1	0	1	0	0
ASH1L_2	0	1	0	0
KAZALD1_3	0	0	0	0
TLR4_3	0	1	0	0
TBL1XR1_2	0	0	0	1
BTF3_1	0	0	0	0
UGT2A3_1	0	0	0	0
MRPS22_1	0	0	0	0
CLIC5_3	0	1	0	0
PISD_2	0	0	1	1
ANXA1_1	1	1	0	0
NSA2_1	0	0	0	1
PYROXD1_1	0	1	0	0
NUP153_1	0	0	0	1
AK5_1	0	1	0	1
AZU1_2	1	0	0	0
C2CD5_1	0	0	0	1
LIPE_2	0	0	0	1
PCED1B_3	0	1	0	0
HSD17B10_1	0	1	1	1
MCCC1_1	0	0	1	1
C11orf45_1	0	1	0	0
MED30_1	0	0	1	0
TP53TG5_1	0	1	0	0
CNTFR_2	0	1	0	1
PGM3_1	0	0	0	1
MFSD5_1	0	0	0	1
PTPDC1_2	0	0	0	0
TPD52_1	0	0	0	0
PPP1R3A_1	0	0	0	0
FRMD4B_1	0	0	1	1
CLCC1_2	0	0	1	0
STAT5A_6	0	1	0	0
RFTN2_1	0	0	0	0
NUDT6_1	0	0	0	1
C5orf30_2	0	0	0	1
ZNF560_1	0	1	0	1
CLCF1_3	0	0	0	0
CYP51A1_1	0	0	0	1
BBS5_2	0	1	0	0
RGS19_1	0	0	0	1
NPEPL1_6	0	0	0	0
ZNF490_1	0	0	1	0
ANKS1B_2	0	0	0	0
ZNF225_1	0	0	0	0
CEP192_1	0	1	1	0
SNX22_1	0	0	0	1
CSN3_2	1	0	0	0
TMEM159_1	0	0	0	1
RBM28_1	0	0	0	1
FKBP8_1	0	0	1	1
PMF1_2	0	0	0	0
GPR137_2	0	0	1	0
STK38_1	0	0	0	1
BPTF_2	0	0	0	0
CLIC1_1	0	0	0	1
GLTP_1	0	0	1	0
CD38_1	0	0	0	1
ERLEC1_1	0	0	0	0
OPCML_3	0	0	0	0
CDCA7_1	0	0	0	0
MLC1_1	0	1	0	1
FUT8_7	1	0	0	0
FAM109B_1	0	0	0	0
GSG1_1	0	0	0	0
AQP9_2	0	0	0	0
SORCS2_1	0	1	0	1
PDZD4_2	0	0	0	0
JAK2_1	0	1	0	0
VPS52_3	0	0	0	1
ST3GAL4_1	0	0	0	0
SNTB1_1	0	0	0	0
CABIN1_1	0	0	1	0
ZNF653_2	0	0	0	0
CYP2C18_3	0	0	0	0
FANCD2_1	0	0	0	0
ATP23_1	0	1	0	1
PPM1N_3	0	0	0	1
TMEM63A_1	0	0	0	1
HEPH_4	0	1	0	0
CCL15_1	1	0	0	0
CROT_1	0	1	0	1
PARP4_1	0	0	0	0
MYL6B_1	0	0	0	0
KIRREL_1	0	1	0	0
C16orf13_1	0	0	0	0
SHTN1_1	0	0	0	1
SRGAP2B_1	0	1	0	0
SQRDL_1	0	0	0	0
SORBS2_1	0	1	0	0
PHKA2_2	0	0	0	1
PCDHAC1_3	0	0	0	1
UFD1L_2	0	0	0	1
AQP2_1	1	0	0	1
PRICKLE4_4	0	0	0	1
CLCN2_2	0	0	1	0
IFIT3_1	1	0	0	0
NR3C1_7	0	1	0	0
MCFD2_1	0	0	0	0
NOP56_1	0	1	1	0
GCN1_1	0	1	0	1
APOL1_1	1	0	1	1
ZNF652_1	0	0	0	1
LILRA1_1	0	0	0	0
LST1_3	0	0	0	0
DCLRE1B_1	0	0	0	1
ZFAT_1	0	1	0	1
WDR81_1	0	0	1	1
WDR17_2	0	1	0	1
RDH16_1	1	0	0	1
TFF1_1	1	1	0	0
TMEM55B_1	0	0	0	0
NDUFA3_1	0	0	0	0
KCNRG_1	0	0	0	0
MAFK_1	0	0	0	1
CIPC_3	0	0	0	0
FSCN3_6	0	0	0	1
CCNDBP1_1	0	1	0	1
FBXL3_1	0	0	0	1
BTD_1	0	0	0	0
LCOR_5	0	1	0	0
BRD2_1	1	0	1	0
CABLES1_3	0	0	0	0
WSCD2_2	0	0	0	0
MCM9_1	0	1	0	1
MARCH1_2	0	0	0	0
FGFR1OP2_1	0	0	0	1
SLC37A4_1	0	0	0	0
ENAH_1	0	1	0	1
RC3H2_1	0	0	0	0
GLCCI1_2	0	0	1	1
NCKAP1L_2	1	0	0	1
TFEC_1	0	0	0	0
ZFAND2B_2	0	1	0	1
GDPD3_1	0	1	0	0
DPP10_3	0	0	0	0
MYADM_2	0	0	0	1
RAB8A_2	0	0	0	1
DNASE1_2	0	1	0	1
CALN1_3	1	0	1	0
RNF115_1	0	0	0	0
TOLLIP_1	0	1	0	1
PAEP_1	1	1	0	0
FAM149A_1	0	0	0	0
SKIL_1	0	1	0	0
BCL11A_2	0	0	1	1
RASA3_2	0	0	0	1
C14orf79_1	0	0	0	1
SLC10A1_1	0	0	0	0
HIRA_4	1	0	1	0
MARCH4_3	0	0	0	1
GTF2H2_1	0	0	0	0
ADRM1_2	0	0	0	0
SERPINB7_3	0	0	0	1
ZNF41_1	0	0	0	0
CYP21A2_2	1	0	1	1
TMEM200B_1	0	0	0	1
CYP4X1_2	1	0	0	0
TMEM9B_1	0	1	0	0
USP15_1	0	0	0	1
PRPF18_1	0	1	0	0
RUNX1_4	0	1	0	1
GMIP_1	0	0	0	0
KLF8_2	0	1	0	1
ZNF546_1	0	1	1	0
SARM1_1	0	1	0	1
IPO13_1	0	1	0	0
LRCH2_1	0	0	1	1
ZNF616_1	0	1	0	1
CA2_2	0	0	0	0
AKT1_2	0	0	0	1
THAP3_1	0	0	0	0
VSX1_1	1	0	0	0
AMIGO1_1	0	0	0	1
TREM2_1	0	1	0	1
RSG1_1	0	0	0	0
KLHL42_3	0	1	0	1
AGL_4	0	0	0	0
FSD2_1	1	0	0	0
LUC7L2_6	0	0	0	0
THOC7_1	0	0	0	1
SNRNP48_1	0	1	0	1
RICTOR_1	0	0	0	1
SLC17A6_2	0	1	0	1
NCOR2_1	0	1	0	0
TDRD6_1	0	0	0	0
TRIM13_3	0	0	0	1
RND1_1	1	1	1	1
CEACAM8_1	0	0	0	1
TMEM189_1	0	0	0	0
TSEN15_1	0	0	0	1
NOL12_4	0	0	0	0
ZNF580_4	0	0	1	0
COMP_1	1	0	0	1
RIC8A_2	0	0	0	1
ARHGEF10_5	0	1	0	1
IGF1R_2	0	0	0	0
GRINA_1	0	0	0	1
CKAP5_1	0	0	0	0
LAMA4_2	1	1	1	0
MITD1_1	0	1	0	1
ZNF445_1	0	0	0	1
HNRNPH3_2	0	0	0	1
CYSLTR1_2	0	0	0	0
RABGGTA_1	0	1	0	1
SBNO2_1	0	0	1	1
UGT2B10_1	1	0	0	0
RASAL2_2	0	1	0	0
LSR_1	0	1	0	1
SNX17_1	0	0	0	1
APBB2_2	0	0	0	0
NADK_4	0	1	0	0
EXOC7_1	0	0	0	0
RTN3_1	0	1	0	0
PALM_3	0	0	0	1
RALY_1	0	0	0	1
GIMAP5_3	0	1	0	1
HYAL2_1	0	1	0	0
HIVEP1_3	0	0	0	1
ARHGEF10L_3	0	0	0	0
PRPF3_1	0	0	1	0
AAMP_1	0	0	1	1
EFHB_1	0	0	0	1
FAAP100_1	0	1	0	1
BHLHB9_4	0	0	1	0
IFI6_1	1	0	0	1
CACNB2_6	0	1	0	0
RFXANK_2	0	0	0	0
ZFP36L1_3	0	0	0	0
ITGB5_1	0	1	0	1
HRC_1	0	1	1	1
SERBP1_1	0	0	0	0
KIR2DL4_1	0	1	0	0
BIVM_3	0	0	0	0
AFAP1L2_2	0	0	0	0
NGRN_1	0	0	0	0
MLX_1	0	0	0	1
CCT2_1	0	1	0	1
RTN4RL2_2	0	0	0	1
RBM34_3	0	0	0	0
SEC23B_1	0	0	1	0
MICAL2_3	0	0	0	0
RMDN1_1	0	0	1	1
SORCS1_1	0	1	0	0
IDO1_2	0	0	0	0
FGF1_3	0	1	0	0
TSPAN9_3	0	0	1	1
PRSS21_1	0	1	0	1
HOXD9_2	0	0	0	1
C16orf45_1	1	0	0	0
DNAJC21_2	0	0	0	0
STOM_1	0	1	1	1
GPAT3_3	0	0	0	0
TXNRD2_2	0	1	0	0
AZIN1_1	1	1	0	1
ACTRT3_3	0	1	0	0
C12orf57_1	0	0	1	0
UCP3_1	1	1	0	0
POP7_2	0	0	0	0
ALG1L_2	0	0	0	1
SMIM12_1	0	0	1	0
HPRT1_2	0	0	0	0
GPR55_1	0	1	0	1
ABCB4_2	0	0	0	0
AURKA_2	0	0	0	0
ORMDL2_1	0	0	1	1
TRMT112_1	0	0	0	0
FCMR_1	0	1	0	0
C11orf31_1	0	1	0	1
C4orf48_2	0	0	0	0
TACR1_2	1	0	0	1
DMRT2_1	0	1	1	0
TESC_2	0	1	0	0
RSPH14_2	0	1	0	0
SIRT5_2	0	0	0	1
LHFPL3_1	0	1	0	0
HSBP1_1	0	0	0	1
PPP1CC_1	0	0	0	1
CMTM5_1	0	1	0	1
HERPUD2_1	1	0	0	0
RHOA_1	0	0	1	0
NFASC_1	0	0	0	0
ZG16_3	0	0	0	0
APMAP_1	0	1	0	0
PCBD1_1	0	0	0	0
DLGAP2_2	0	0	0	0
ZNF689_1	0	0	1	0
CHD2_3	0	0	0	1
C3AR1_1	0	1	0	0
KCNIP3_2	0	1	0	1
GTF3C2_3	0	0	0	0
SPANXC_1	1	1	1	1
SLC25A32_1	0	1	0	1
DYDC2_1	0	0	0	0
C9orf43_1	0	0	0	1
LTF_2	1	1	0	0
PEMT_2	0	0	0	1
MATR3_10	0	0	0	0
GABRE_1	0	1	0	1
LSM8_1	0	0	0	0
LRBA_2	0	0	0	0
KHDC3L_1	0	0	0	1
LIMS1_2	0	1	0	0
NEFM_1	1	0	0	1
NCF2_1	0	1	0	1
ZSCAN31_2	0	0	0	0
TMEM74B_1	0	0	0	1
FXYD5_2	0	1	0	0
SLC39A12_1	0	1	0	0
LAIR2_1	0	1	0	1
TMEM59L_1	0	1	0	0
LOX_2	0	1	0	1
JAKMIP1_1	0	1	1	1
SFTPB_2	0	1	0	1
SLC27A3_4	0	0	0	0
SMAD2_4	0	0	0	1
FOXP2_1	0	0	0	0
WDR72_1	0	0	0	1
TMEM176B_1	0	0	0	0
ISM2_2	0	0	0	0
TRIM22_1	0	1	0	0
RCAN1_2	0	1	0	1
KIF3C_1	0	1	0	1
MLLT4_3	0	0	0	1
PDE4D_8	0	1	1	1
ZNF433_2	0	0	1	1
GAS2_1	0	0	0	0
COQ3_1	0	0	0	0
CDK14_2	0	0	0	1
TMEFF2_1	0	1	0	1
MKNK2_1	1	0	0	1
FGB_1	1	0	0	0
TRABD2A_2	0	1	0	0
MAP2K6_2	0	0	0	1
NICN1_1	0	0	1	0
TXN2_1	0	0	0	1
NR3C2_4	0	1	0	1
C15orf41_2	1	0	1	0
PDYN_1	1	1	1	0
AKR1C2_1	0	0	1	0
PRDM1_1	0	0	0	1
DDX54_1	0	0	0	0
MSMP_2	0	0	0	1
TFCP2L1_1	1	0	0	1
ADGRF2_1	0	1	0	1
VAMP4_1	0	0	0	1
CDR2L_1	0	0	1	1
NAALADL1_4	0	1	0	1
DLG5_3	0	1	0	0
FAM9C_1	0	0	1	1
SIX3_2	0	0	1	0
TRPM4_3	0	1	1	0
SDF4_1	0	0	1	0
PRIM1_1	0	0	0	0
JDP2_4	0	1	0	0
MRPS7_4	0	1	0	0
PCDHA9_1	0	1	0	0
KLC4_2	0	0	0	1
RIMS2_1	0	0	0	0
RBFA_2	0	0	0	1
EDNRB_1	0	0	0	1
ST3GAL3_1	0	0	1	1
SOD2_1	0	1	0	1
APH1A_1	0	0	0	1
KDM6B_5	0	0	0	1
NAPEPLD_2	0	0	0	0
PHF8_2	0	1	0	1
GMPR2_2	0	1	0	1
ZNF511_5	0	1	0	0
GLRA3_1	0	0	1	1
NTPCR_1	0	0	0	1
LGALS7B_1	1	0	0	1
UBXN2A_2	0	0	0	1
C1QTNF3_2	0	0	0	0
SRCIN1_3	0	1	0	1
ZNF706_1	0	0	1	1
MTHFD2L_2	0	0	0	0
SPN_4	0	0	0	1
CCDC153_2	0	1	0	1
PRKD3_1	0	0	0	0
KLK8_1	1	0	0	1
GCSH_3	0	1	1	1
LRFN2_2	0	0	0	0
VAPB_1	0	0	0	1
XXbac-BPG32J3_3	0	0	0	0
FAM156A_1	0	1	1	0
ATP13A1_2	0	0	0	1
FBLN5_4	0	1	0	0
ABCC1_1	0	0	0	1
TROVE2_1	0	1	0	1
DPP8_1	0	0	1	0
HSD17B14_3	0	0	0	1
ZNF501_1	0	0	0	0
PCSK7_2	0	0	0	1
MTG1_4	0	0	0	1
CRHR2_2	0	1	0	1
LARP7_2	0	0	1	1
AGAP1_1	0	0	0	1
CDC25B_1	1	0	0	1
SNTB2_6	0	0	0	0
HK1_2	0	0	0	0
SLC25A18_2	0	0	0	0
SLC29A1_5	0	0	0	0
OSGEP_2	0	0	1	0
FAM133B_1	0	1	0	0
SEMA4A_4	0	0	0	0
ADCY5_1	0	0	0	1
ARHGAP32_1	0	1	0	1
DPP6_2	0	1	0	0
RCN3_1	0	1	1	1
LMO4_1	0	0	1	0
VRK2_3	0	0	0	0
SHMT2_3	0	0	0	1
TMEM181_1	0	1	0	0
KARS_2	0	0	0	0
GTDC1_2	0	0	0	1
PSEN2_1	0	0	0	0
MPV17L_1	0	1	0	1
SLC16A5_4	0	1	0	0
KAT2A_1	0	0	0	0
SIN3A_2	0	0	0	1
TRMT61A_1	0	0	0	1
COPG2_1	0	0	0	1
AUTS2_3	0	0	0	0
KIAA1211_2	0	0	0	0
PLEK2_1	0	0	0	1
TRMT13_1	0	0	0	0
PRLR_2	0	1	0	0
IFT20_1	0	1	0	1
ADGRF1_1	0	1	0	1
HLX_2	0	1	0	0
DEF6_1	0	0	0	0
RGMB_2	0	1	0	1
SCN2B_1	0	0	0	0
RP11-504G3_2	0	1	0	0
GPR153_2	0	0	0	1
ZNF711_3	0	0	0	0
CALCA_1	1	1	1	1
CD244_2	0	0	0	1
PIGK_1	0	0	0	0
PLCB4_2	0	1	0	1
UBR4_1	0	0	0	1
ROPN1L_1	0	0	0	1
UBE2Q2_4	0	0	0	0
DDX11_3	0	0	1	0
PDE4D_1	0	0	0	0
CEP85_1	0	0	1	0
MN1_1	0	1	0	0
ARMC1_1	0	1	1	0
CYP7B1_1	0	0	0	0
TTC9C_2	0	0	1	1
GAR1_1	0	1	0	1
PPP2R5D_1	0	0	1	1
ZFAND3_1	0	1	0	1
ZBBX_1	0	1	0	0
SHB_8	0	0	0	0
ZNF106_2	1	0	1	0
HHIPL1_2	0	0	0	1
PPME1_3	1	1	0	0
PSMB2_1	0	0	0	0
RANGRF_1	0	0	0	1
MAPK6_2	0	0	0	1
ARHGEF7_2	1	1	1	0
SLC38A4_3	1	1	1	1
ITPR1_1	1	0	0	1
GALNT13_2	0	1	0	1
PQLC2_1	0	1	0	1
GAA_1	0	0	0	1
GALNT16_2	0	1	0	0
CCDC59_1	0	0	0	0
CHD5_1	0	0	0	0
C1QTNF9B_1	0	1	1	0
RNF220_2	0	0	0	0
PHF20_1	0	0	0	1
G6PC3_1	0	0	0	1
CHD4_7	0	0	0	0
DDR2_4	0	1	0	0
BARHL1_1	0	0	1	0
AP1AR_1	0	1	0	1
MIS12_1	0	1	0	1
CCL24_2	0	1	0	0
MDM1_1	0	0	1	0
SEH1L_1	0	1	0	1
HAL_3	0	0	0	1
TBX15_3	1	0	0	0
XIAP_3	0	1	0	0
MFAP4_1	0	0	0	1
CRYAB_3	0	0	0	0
SERINC5_1	0	0	0	1
ZNF395_3	0	0	0	0
COL7A1_1	0	1	0	1
APLF_1	0	0	0	0
GIPC3_1	0	0	0	1
WDR90_1	0	0	0	0
MED17_4	0	0	0	0
RFC2_2	0	0	0	1
MRPL14_1	0	0	0	1
INPP5D_2	0	0	0	1
NUCKS1_2	0	0	1	0
CPEB3_1	0	0	0	0
NMNAT2_2	0	1	0	0
GMEB1_1	0	0	1	0
HSPA9_1	0	1	0	0
MAP1LC3B_1	0	1	0	1
CBLN3_1	0	0	0	0
NRSN1_1	0	0	0	1
RBPJ_3	0	0	0	1
ITGB1_1	0	0	0	1
MED10_1	0	0	0	1
NNMT_3	0	0	0	1
ZMYND15_2	0	0	0	0
EIF2B4_2	0	0	0	0
TNFRSF4_1	0	1	1	1
SLC4A1AP_1	0	0	0	0
A1BG_1	0	0	0	1
PCLO_1	1	0	0	0
LZTR1_1	0	0	0	0
COMMD8_1	0	1	0	1
RIMS3_2	0	0	0	1
SRPRA_1	0	0	1	1
SHISA4_1	0	1	1	0
C1orf162_1	0	1	0	0
C1orf21_2	0	0	1	0
URB1_1	0	0	0	1
EPB41L1_4	0	1	0	1
YIPF4_1	0	0	1	0
CEBPE_1	0	1	0	1
SAMD1_1	0	0	0	1
DUS4L_1	0	0	0	0
MRPL35_1	1	0	0	1
TRIM46_2	0	0	0	1
NEK6_1	0	0	0	0
FOXA2_2	0	1	0	0
ZNF787_2	0	0	0	0
HOXC4_4	0	0	0	0
LRRC3B_1	0	0	0	1
GTF3C5_1	0	1	0	0
CCDC146_1	0	0	1	1
KCNK15_1	0	1	0	1
MTHFSD_2	0	0	0	0
FARSB_1	0	0	0	0
ZNF622_1	0	1	0	1
PQLC3_1	0	0	0	1
PIWIL1_2	0	0	0	0
CPT1A_2	0	0	0	0
RP1-56K13_1	0	0	0	0
LUC7L_1	0	1	1	0
PDIK1L_2	0	1	0	0
CHST3_1	0	0	0	1
AKR1C1_1	0	0	1	0
ROPN1B_2	0	0	0	1
PROCA1_3	0	0	0	1
TTC9_3	0	0	0	0
RAET1E_2	0	1	0	0
AGPAT3_1	0	1	0	0
ACSF3_2	0	0	0	0
CAPRIN1_1	0	1	0	1
BEND5_1	0	0	0	1
GNS_1	0	0	0	1
PDZRN3_3	0	0	0	0
SNX27_1	0	1	0	0
TMEM72_2	0	0	0	0
SRSF7_1	1	0	0	1
ELMSAN1_1	0	0	0	0
IQGAP3_2	0	1	0	0
UBA3_1	0	0	0	1
BNC2_4	0	0	0	0
C20orf96_2	0	0	0	1
TANGO2_2	0	1	1	1
ASTN1_3	0	0	0	1
C5orf24_1	0	0	0	0
LAMTOR3_1	0	0	0	1
DMRTC1B_3	0	1	1	0
NTRK1_1	0	0	0	1
PGPEP1_2	0	0	1	0
MORF4L1_1	0	1	0	1
HHIP_1	0	0	0	1
EXTL2_1	0	0	1	0
HTR2C_2	0	1	0	0
ACADS_1	0	1	0	1
KRTCAP2_1	0	0	0	0
SCGB2A1_1	1	0	0	0
NDUFB6_1	0	0	0	0
FRYL_1	0	0	1	0
PTCH2_1	0	0	1	1
DMPK_2	0	0	0	1
TCAF1_2	0	1	1	1
LSMEM1_2	0	0	0	0
ARSD_1	0	1	0	0
MBLAC1_1	0	1	1	0
SLC6A1_2	0	0	0	0
SPATC1L_2	0	0	0	0
CCND2_1	0	1	0	0
FIBP_1	0	1	1	0
FOXF2_1	0	1	0	0
CYP39A1_2	0	1	1	0
CCDC157_1	0	0	0	0
